Guadix
 37,2262      -3,0508        1093          1            Azimut = 0    Elevación = 37

 y	 m	 dm	 h	G_Gh	G_Dh	G_Gk	G_Bn	 Ta	 RH	 hs	 Az	RR	 Td
 2005	 10	 31	 21	0	0	0	0	10.9	52	 0.0	92.5	0.0	1.5
 2005	 10	 31	 22	0	0	0	0	9.6	54	 0.0	102.6	0.0	0.9
 2005	 10	 31	 23	0	0	0	0	8.3	57	 0.0	116.0	0.0	0.2
 2005	 10	 31	 24	0	0	0	0	6.9	59	 0.0	135.0	0.0	-0.5
 2005	 11	 1	 1	0	0	0	0	5.5	72	 0.0	-164.2	0.0	0.9
 2005	 11	 1	 2	0	0	0	0	4.1	72	 0.0	-159.2	0.0	-0.5
 2005	 11	 1	 3	0	0	0	0	2.7	82	 0.0	-131.2	0.0	-0.1
 2005	 11	 1	 4	0	0	0	0	2.0	79	 0.0	-113.3	0.0	-1.2
 2005	 11	 1	 5	0	0	0	0	1.2	82	 0.0	-101.0	0.0	-1.5
 2005	 11	 1	 6	0	0	0	0	0.6	82	 0.0	-91.1	0.0	-2.1
 2005	 11	 1	 7	0	0	0	0	0.0	83	 0.0	-82.2	0.0	-2.6
 2005	 11	 1	 8	2	2	2	0	0.0	86	 0.0	-73.3	0.0	-2.1
 2005	 11	 1	 9	68	57	91	73	0.9	85	9.2	-64.1	0.0	-1.4
 2005	 11	 1	 10	293	116	476	531	3.3	74	19.4	-53.3	0.0	-0.8
 2005	 11	 1	 11	299	210	379	189	4.5	73	28.2	-40.4	0.0	0.1
 2005	 11	 1	 12	430	253	582	310	6.0	60	34.7	-25.3	0.0	-1.1
 2005	 11	 1	 13	564	209	832	575	7.6	54	38.2	-7.5	0.0	-1.1
 2005	 11	 1	 14	396	288	490	176	8.0	51	37.9	10.3	0.0	-1.3
 2005	 11	 1	 15	331	280	374	92	8.0	52	33.9	27.5	0.0	-1.2
 2005	 11	 1	 16	279	220	343	130	7.8	52	27.0	42.4	0.0	-1.5
 2005	 11	 1	 17	153	133	172	65	7.0	53	18.0	55.1	0.0	-1.9
 2005	 11	 1	 18	60	53	80	56	5.8	53	7.6	65.3	0.0	-3.0
 2005	 11	 1	 19	0	0	0	0	4.6	56	 0.0	74.5	0.0	-3.5
 2005	 11	 1	 20	0	0	0	0	3.7	62	 0.0	83.3	0.0	-2.8
 2005	 11	 1	 21	0	0	0	0	2.8	67	 0.0	92.3	0.0	-2.7
 2005	 11	 1	 22	0	0	0	0	1.9	69	 0.0	102.4	0.0	-3.1
 2005	 11	 1	 23	0	0	0	0	1.1	69	 0.0	115.4	0.0	-4.0
 2005	 11	 1	 24	0	0	0	0	0.2	75	 0.0	134.4	0.0	-3.7
 2005	 11	 2	 1	0	0	0	0	-0.2	74	 0.0	-164.1	0.0	-4.3
 2005	 11	 2	 2	0	0	0	0	-0.5	74	 0.0	-159.1	0.0	-4.5
 2005	 11	 2	 3	0	0	0	0	-0.8	76	 0.0	-130.6	0.0	-4.4
 2005	 11	 2	 4	0	0	0	0	-1.0	77	 0.0	-113.1	0.0	-4.5
 2005	 11	 2	 5	0	0	0	0	-1.2	79	 0.0	-100.4	0.0	-4.3
 2005	 11	 2	 6	0	0	0	0	-1.2	82	 0.0	-90.5	0.0	-4.0
 2005	 11	 2	 7	0	0	0	0	-1.3	83	 0.0	-82.0	0.0	-3.8
 2005	 11	 2	 8	1	1	1	0	-1.3	87	 0.0	-73.2	0.0	-3.1
 2005	 11	 2	 9	107	60	203	302	0.7	79	9.0	-63.5	0.0	-2.5
 2005	 11	 2	 10	303	62	539	732	3.8	71	19.2	-53.1	0.0	-1.0
 2005	 11	 2	 11	477	120	770	762	7.0	53	27.9	-40.3	0.0	-1.8
 2005	 11	 2	 12	458	249	631	369	8.8	50	34.4	-25.2	0.0	-1.0
 2005	 11	 2	 13	381	283	470	161	9.4	48	37.9	-7.5	0.0	-1.1
 2005	 11	 2	 14	507	243	731	432	10.6	43	37.6	10.3	0.0	-1.4
 2005	 11	 2	 15	520	187	783	602	11.5	45	33.6	27.4	0.0	0.0
 2005	 11	 2	 16	281	207	355	166	11.1	45	26.8	42.3	0.0	-0.3
 2005	 11	 2	 17	156	133	180	77	10.0	46	17.8	54.5	0.0	-1.0
 2005	 11	 2	 18	57	50	77	56	8.7	48	7.4	65.2	0.0	-1.7
 2005	 11	 2	 19	0	0	0	0	7.1	54	 0.0	74.3	0.0	-1.5
 2005	 11	 2	 20	0	0	0	0	6.4	64	 0.0	83.2	0.0	0.1
 2005	 11	 2	 21	0	0	0	0	5.6	69	 0.0	92.1	0.0	0.4
 2005	 11	 2	 22	0	0	0	0	4.9	72	 0.0	102.2	0.0	0.3
 2005	 11	 2	 23	0	0	0	0	4.1	74	 0.0	115.2	0.0	-0.1
 2005	 11	 2	 24	0	0	0	0	3.4	77	 0.0	134.2	0.0	-0.2
 2005	 11	 3	 1	0	0	0	0	2.5	77	 0.0	-164.0	0.0	-1.1
 2005	 11	 3	 2	0	0	0	0	1.6	80	 0.0	-158.5	0.0	-1.4
 2005	 11	 3	 3	0	0	0	0	0.6	81	 0.0	-130.4	0.0	-2.2
 2005	 11	 3	 4	0	0	0	0	0.1	84	 0.0	-112.4	0.0	-2.2
 2005	 11	 3	 5	0	0	0	0	-0.3	92	 0.0	-100.2	0.0	-1.4
 2005	 11	 3	 6	0	0	0	0	-0.7	94	 0.0	-90.3	0.0	-1.5
 2005	 11	 3	 7	0	0	0	0	-1.0	96	 0.0	-81.5	0.0	-1.5
 2005	 11	 3	 8	1	1	1	0	-1.0	94	 0.0	-73.0	0.0	-1.8
 2005	 11	 3	 9	113	38	254	490	0.9	88	8.8	-63.4	0.0	-0.9
 2005	 11	 3	 10	285	56	514	704	3.6	76	18.9	-53.0	0.0	-0.1
 2005	 11	 3	 11	437	69	727	793	6.3	62	27.6	-40.2	0.0	-0.4
 2005	 11	 3	 12	545	86	871	817	8.7	49	34.1	-25.1	0.0	-1.2
 2005	 11	 3	 13	602	94	948	833	10.5	47	37.5	-7.5	0.0	-0.3
 2005	 11	 3	 14	609	80	955	874	11.9	43	37.3	10.3	0.0	-0.2
 2005	 11	 3	 15	535	81	861	827	12.5	39	33.4	27.3	0.0	-0.8
 2005	 11	 3	 16	413	72	690	764	12.6	39	26.5	42.2	0.0	-1.1
 2005	 11	 3	 17	257	55	471	669	11.7	42	17.5	54.4	0.0	-0.6
 2005	 11	 3	 18	92	39	214	423	10.1	48	7.2	65.0	0.0	-0.3
 2005	 11	 3	 19	0	0	0	0	8.4	54	 0.0	74.2	0.0	-0.3
 2005	 11	 3	 20	0	0	0	0	7.5	62	 0.0	83.0	0.0	0.8
 2005	 11	 3	 21	0	0	0	0	6.6	67	 0.0	91.5	0.0	0.9
 2005	 11	 3	 22	0	0	0	0	5.8	72	 0.0	101.6	0.0	1.2
 2005	 11	 3	 23	0	0	0	0	4.9	75	 0.0	114.5	0.0	0.8
 2005	 11	 3	 24	0	0	0	0	4.0	76	 0.0	133.6	0.0	0.2
 2005	 11	 4	 1	0	0	0	0	3.4	76	 0.0	-163.5	0.0	-0.3
 2005	 11	 4	 2	0	0	0	0	2.7	82	 0.0	-158.4	0.0	-0.1
 2005	 11	 4	 3	0	0	0	0	2.0	87	 0.0	-130.1	0.0	0.1
 2005	 11	 4	 4	0	0	0	0	1.6	89	 0.0	-112.2	0.0	0.0
 2005	 11	 4	 5	0	0	0	0	1.3	86	 0.0	-100.0	0.0	-0.9
 2005	 11	 4	 6	0	0	0	0	1.0	90	 0.0	-90.2	0.0	-0.4
 2005	 11	 4	 7	0	0	0	0	0.8	91	 0.0	-81.3	0.0	-0.5
 2005	 11	 4	 8	0	0	0	0	0.7	90	 0.0	-72.5	0.0	-0.7
 2005	 11	 4	 9	73	61	103	86	2.0	85	8.6	-63.3	0.0	-0.2
 2005	 11	 4	 10	191	153	243	120	3.8	73	18.7	-52.5	0.0	-0.6
 2005	 11	 4	 11	304	231	381	159	5.7	64	27.4	-40.1	0.0	-0.5
 2005	 11	 4	 12	375	291	462	150	7.3	60	33.8	-25.1	0.0	0.1
 2005	 11	 4	 13	428	284	546	237	8.7	53	37.2	-7.5	0.0	-0.4
 2005	 11	 4	 14	406	301	505	175	9.5	51	37.0	10.2	0.0	-0.1
 2005	 11	 4	 15	360	283	444	142	10.0	51	33.1	27.3	0.0	0.5
 2005	 11	 4	 16	310	215	403	215	10.1	50	26.2	42.1	0.0	0.1
 2005	 11	 4	 17	185	133	249	176	9.6	51	17.3	54.3	0.0	0.0
 2005	 11	 4	 18	63	43	113	162	8.5	59	7.0	64.5	0.0	1.0
 2005	 11	 4	 19	0	0	0	0	7.2	66	 0.0	74.0	0.0	1.3
 2005	 11	 4	 20	0	0	0	0	6.5	71	 0.0	82.4	0.0	1.6
 2005	 11	 4	 21	0	0	0	0	5.8	72	 0.0	91.4	0.0	1.2
 2005	 11	 4	 22	0	0	0	0	5.0	74	 0.0	101.4	0.0	0.8
 2005	 11	 4	 23	0	0	0	0	4.3	75	 0.0	114.3	0.0	0.3
 2005	 11	 4	 24	0	0	0	0	3.6	80	 0.0	133.3	0.0	0.4
 2005	 11	 5	 1	0	0	0	0	3.0	82	 0.0	-163.4	0.0	0.3
 2005	 11	 5	 2	0	0	0	0	2.4	88	 0.0	-158.3	0.0	0.6
 2005	 11	 5	 3	0	0	0	0	1.8	91	 0.0	-129.5	0.0	0.5
 2005	 11	 5	 4	0	0	0	0	1.5	92	 0.0	-112.0	0.0	0.4
 2005	 11	 5	 5	0	0	0	0	1.2	94	 0.0	-99.5	0.0	0.4
 2005	 11	 5	 6	0	0	0	0	1.0	95	 0.0	-90.0	0.0	0.2
 2005	 11	 5	 7	0	0	0	0	0.8	97	 0.0	-81.1	0.0	0.4
 2005	 11	 5	 8	0	0	0	0	0.7	97	 0.0	-72.3	0.0	0.3
 2005	 11	 5	 9	104	39	239	451	2.7	92	8.3	-63.1	0.0	1.5
 2005	 11	 5	 10	267	63	487	644	5.4	77	18.5	-52.4	0.0	1.7
 2005	 11	 5	 11	419	78	702	748	8.1	68	27.1	-40.0	0.0	2.6
 2005	 11	 5	 12	512	114	821	722	10.4	60	33.5	-24.6	0.0	3.0
 2005	 11	 5	 13	564	130	889	723	12.2	56	36.9	-7.5	0.0	3.6
 2005	 11	 5	 14	559	129	882	720	13.4	54	36.7	10.2	0.0	4.4
 2005	 11	 5	 15	510	98	823	762	14.2	49	32.8	27.2	0.0	3.6
 2005	 11	 5	 16	397	79	669	725	14.3	51	26.0	41.6	0.0	4.4
 2005	 11	 5	 17	246	64	454	617	13.5	56	17.1	54.1	0.0	4.8
 2005	 11	 5	 18	85	38	205	403	11.9	59	6.8	64.4	0.0	4.1
 2005	 11	 5	 19	0	0	0	0	10.2	64	 0.0	73.5	0.0	3.8
 2005	 11	 5	 20	0	0	0	0	9.6	74	 0.0	82.3	0.0	5.1
 2005	 11	 5	 21	0	0	0	0	9.0	78	 0.0	91.2	0.0	5.4
 2005	 11	 5	 22	0	0	0	0	8.4	84	 0.0	101.2	0.0	5.9
 2005	 11	 5	 23	0	0	0	0	7.8	89	 0.0	114.1	0.0	6.0
 2005	 11	 5	 24	0	0	0	0	7.1	89	 0.0	133.1	0.0	5.4
 2005	 11	 6	 1	0	0	0	0	6.6	93	 0.0	-163.2	0.1	5.5
 2005	 11	 6	 2	0	0	0	0	6.0	97	 0.0	-158.1	0.3	5.6
 2005	 11	 6	 3	0	0	0	0	5.4	97	 0.0	-129.3	0.2	5.0
 2005	 11	 6	 4	0	0	0	0	5.2	98	 0.0	-111.4	0.0	4.9
 2005	 11	 6	 5	0	0	0	0	4.9	98	 0.0	-99.3	0.0	4.7
 2005	 11	 6	 6	0	0	0	0	4.7	98	 0.0	-89.4	0.0	4.5
 2005	 11	 6	 7	0	0	0	0	4.5	98	 0.0	-80.6	0.1	4.3
 2005	 11	 6	 8	0	0	0	0	4.5	98	 0.0	-72.2	0.0	4.3
 2005	 11	 6	 9	50	45	58	38	5.1	98	8.1	-62.6	1.5	4.9
 2005	 11	 6	 10	75	75	66	0	5.5	98	18.2	-52.2	2.4	5.3
 2005	 11	 6	 11	166	162	156	8	6.9	97	26.8	-39.5	0.6	6.5
 2005	 11	 6	 12	90	90	78	0	7.1	94	33.2	-24.5	0.4	6.2
 2005	 11	 6	 13	53	53	45	0	6.8	96	36.6	-7.4	1.1	6.3
 2005	 11	 6	 14	376	271	472	178	8.4	85	36.4	10.1	0.8	6.1
 2005	 11	 6	 15	318	265	364	98	8.3	92	32.5	27.1	5.5	7.0
 2005	 11	 6	 16	309	181	439	295	10.0	85	25.7	41.4	0.2	7.6
 2005	 11	 6	 17	234	79	424	533	10.3	85	16.9	53.6	0.0	7.9
 2005	 11	 6	 18	64	39	137	212	9.7	85	6.6	64.2	0.0	7.3
 2005	 11	 6	 19	0	0	0	0	9.0	85	 0.0	73.3	0.0	6.6
 2005	 11	 6	 20	0	0	0	0	8.2	85	 0.0	82.1	0.0	5.9
 2005	 11	 6	 21	0	0	0	0	7.4	85	 0.0	91.0	0.0	5.2
 2005	 11	 6	 22	0	0	0	0	6.7	88	 0.0	100.6	0.0	4.8
 2005	 11	 6	 23	0	0	0	0	5.9	87	 0.0	113.4	0.0	4.0
 2005	 11	 6	 24	0	0	0	0	5.1	88	 0.0	132.4	0.0	3.3
 2005	 11	 7	 1	0	0	0	0	4.4	94	 0.0	-163.1	0.0	3.5
 2005	 11	 7	 2	0	0	0	0	3.6	97	 0.0	-158.0	0.0	3.2
 2005	 11	 7	 3	0	0	0	0	2.8	97	 0.0	-129.1	0.0	2.4
 2005	 11	 7	 4	0	0	0	0	2.4	100	 0.0	-111.2	0.0	2.4
 2005	 11	 7	 5	0	0	0	0	2.0	100	 0.0	-99.1	0.0	2.0
 2005	 11	 7	 6	0	0	0	0	1.7	98	 0.0	-89.3	0.0	1.4
 2005	 11	 7	 7	0	0	0	0	1.4	99	 0.0	-80.4	0.0	1.3
 2005	 11	 7	 8	0	0	0	0	1.4	98	 0.0	-72.0	0.0	1.0
 2005	 11	 7	 9	98	37	235	446	3.1	89	7.9	-62.5	0.0	1.4
 2005	 11	 7	 10	268	56	500	685	5.7	75	18.0	-52.1	0.0	1.5
 2005	 11	 7	 11	422	68	722	793	8.3	64	26.6	-39.4	0.0	2.0
 2005	 11	 7	 12	499	142	797	656	10.4	59	33.0	-24.5	0.0	2.8
 2005	 11	 7	 13	528	169	823	605	11.9	58	36.3	-7.4	0.0	3.9
 2005	 11	 7	 14	493	206	738	486	12.8	57	36.1	10.1	0.0	4.5
 2005	 11	 7	 15	448	185	681	492	13.2	54	32.2	26.6	0.0	4.1
 2005	 11	 7	 16	345	142	547	474	13.2	49	25.5	41.3	0.0	2.8
 2005	 11	 7	 17	205	97	348	375	12.3	53	16.7	53.5	0.0	3.2
 2005	 11	 7	 18	75	44	164	270	10.9	61	6.4	64.1	0.0	3.7
 2005	 11	 7	 19	0	0	0	0	9.4	75	 0.0	73.2	0.0	5.2
 2005	 11	 7	 20	0	0	0	0	8.8	75	 0.0	81.6	0.0	4.6
 2005	 11	 7	 21	0	0	0	0	8.1	76	 0.0	90.4	0.0	4.2
 2005	 11	 7	 22	0	0	0	0	7.5	76	 0.0	100.4	0.0	3.6
 2005	 11	 7	 23	0	0	0	0	6.8	83	 0.0	113.2	0.0	4.2
 2005	 11	 7	 24	0	0	0	0	6.2	88	 0.0	132.2	0.0	4.4
 2005	 11	 8	 1	0	0	0	0	5.7	86	 0.0	-162.5	0.0	3.6
 2005	 11	 8	 2	0	0	0	0	5.3	90	 0.0	-157.5	0.0	3.8
 2005	 11	 8	 3	0	0	0	0	4.9	89	 0.0	-128.4	0.0	3.3
 2005	 11	 8	 4	0	0	0	0	4.6	86	 0.0	-110.6	0.0	2.4
 2005	 11	 8	 5	0	0	0	0	4.4	84	 0.0	-98.5	0.0	2.0
 2005	 11	 8	 6	0	0	0	0	4.3	90	 0.0	-89.1	0.0	2.8
 2005	 11	 8	 7	0	0	0	0	4.1	92	 0.0	-80.3	0.0	2.9
 2005	 11	 8	 8	0	0	0	0	4.2	93	 0.0	-71.5	0.0	3.2
 2005	 11	 8	 9	85	47	182	285	5.8	89	7.7	-62.3	0.0	4.2
 2005	 11	 8	 10	245	71	451	568	8.3	77	17.7	-52.0	0.0	4.6
 2005	 11	 8	 11	399	85	680	708	11.0	66	26.3	-39.3	0.0	5.0
 2005	 11	 8	 12	504	104	824	740	13.3	58	32.7	-24.4	0.0	5.3
 2005	 11	 8	 13	554	129	886	723	15.2	50	36.0	-7.4	0.0	5.0
 2005	 11	 8	 14	576	97	929	819	16.6	45	35.8	10.1	0.0	4.8
 2005	 11	 8	 15	514	84	848	812	17.4	44	32.0	26.5	0.0	4.9
 2005	 11	 8	 16	374	108	630	623	17.5	44	25.3	41.2	0.0	5.0
 2005	 11	 8	 17	211	77	387	473	16.6	51	16.5	53.3	0.0	6.3
 2005	 11	 8	 18	69	35	171	312	15.1	57	6.2	63.5	0.0	6.5
 2005	 11	 8	 19	0	0	0	0	13.4	70	 0.0	73.0	0.0	8.1
 2005	 11	 8	 20	0	0	0	0	12.8	73	 0.0	81.4	0.0	8.1
 2005	 11	 8	 21	0	0	0	0	12.3	76	 0.0	90.3	0.0	8.2
 2005	 11	 8	 22	0	0	0	0	11.7	82	 0.0	100.2	0.0	8.7
 2005	 11	 8	 23	0	0	0	0	11.1	83	 0.0	112.6	0.0	8.4
 2005	 11	 8	 24	0	0	0	0	10.6	85	 0.0	131.5	0.0	8.1
 2005	 11	 9	 1	0	0	0	0	10.0	88	 0.0	-162.4	0.0	8.1
 2005	 11	 9	 2	0	0	0	0	9.3	90	 0.0	-157.4	0.0	7.8
 2005	 11	 9	 3	0	0	0	0	8.8	91	 0.0	-128.2	0.0	7.3
 2005	 11	 9	 4	0	0	0	0	8.4	90	 0.0	-110.4	0.0	7.0
 2005	 11	 9	 5	0	0	0	0	8.1	93	 0.0	-98.3	0.0	7.1
 2005	 11	 9	 6	0	0	0	0	7.9	97	 0.0	-88.6	0.0	7.4
 2005	 11	 9	 7	0	0	0	0	7.7	98	 0.0	-80.2	0.0	7.3
 2005	 11	 9	 8	0	0	0	0	7.7	97	 0.0	-71.4	0.0	7.3
 2005	 11	 9	 9	112	56	248	434	9.2	90	7.5	-62.2	0.0	7.6
 2005	 11	 9	 10	255	95	456	533	11.0	86	17.5	-51.5	0.0	8.8
 2005	 11	 9	 11	297	198	395	224	12.2	86	26.1	-39.2	0.0	9.8
 2005	 11	 9	 12	441	211	661	429	13.6	81	32.4	-24.3	0.0	10.4
 2005	 11	 9	 13	441	257	612	316	14.6	74	35.7	-7.4	0.0	10.1
 2005	 11	 9	 14	375	269	475	183	15.1	71	35.5	10.0	0.0	9.8
 2005	 11	 9	 15	215	202	211	25	14.7	73	31.7	26.4	0.0	10.0
 2005	 11	 9	 16	35	35	29	0	13.5	79	25.0	41.1	0.0	9.9
 2005	 11	 9	 17	30	30	25	0	12.6	80	16.3	53.2	0.0	9.2
 2005	 11	 9	 18	7	7	5	0	11.7	87	6.1	63.4	0.0	9.5
 2005	 11	 9	 19	0	0	0	0	10.9	88	 0.0	72.5	0.0	8.9
 2005	 11	 9	 20	0	0	0	0	10.6	89	 0.0	81.2	0.0	8.9
 2005	 11	 9	 21	0	0	0	0	10.4	88	 0.0	90.1	0.0	8.5
 2005	 11	 9	 22	0	0	0	0	10.2	92	 0.0	99.6	0.0	8.9
 2005	 11	 9	 23	0	0	0	0	9.9	94	 0.0	112.3	0.1	9.1
 2005	 11	 9	 24	0	0	0	0	9.6	97	 0.0	131.3	0.5	9.1
 2005	 11	 10	 1	0	0	0	0	9.5	98	 0.0	-162.2	0.0	9.3
 2005	 11	 10	 2	0	0	0	0	9.3	98	 0.0	-157.3	0.0	9.1
 2005	 11	 10	 3	0	0	0	0	9.2	98	 0.0	-128.0	0.0	9.0
 2005	 11	 10	 4	0	0	0	0	9.2	98	 0.0	-110.2	0.0	8.9
 2005	 11	 10	 5	0	0	0	0	8.9	97	 0.0	-98.2	1.0	8.5
 2005	 11	 10	 6	0	0	0	0	9.0	97	 0.0	-88.4	0.5	8.6
 2005	 11	 10	 7	0	0	0	0	9.1	98	 0.0	-80.0	0.0	8.9
 2005	 11	 10	 8	0	0	0	0	9.1	98	 0.0	-71.3	0.0	8.9
 2005	 11	 10	 9	68	50	123	145	10.2	95	7.3	-62.1	0.1	9.5
 2005	 11	 10	 10	110	107	106	11	11.1	93	17.3	-51.4	0.0	10.0
 2005	 11	 10	 11	250	198	314	121	12.7	90	25.8	-39.1	0.0	11.1
 2005	 11	 10	 12	413	225	587	352	14.6	80	32.1	-24.3	0.0	11.2
 2005	 11	 10	 13	452	259	631	333	16.2	73	35.4	-7.4	0.0	11.3
 2005	 11	 10	 14	190	185	177	8	16.0	72	35.2	9.6	0.0	11.0
 2005	 11	 10	 15	82	82	71	0	15.2	77	31.5	26.3	0.0	11.2
 2005	 11	 10	 16	131	131	119	0	14.9	81	24.8	40.6	0.1	11.7
 2005	 11	 10	 17	65	65	56	0	14.3	85	16.1	53.1	0.3	11.7
 2005	 11	 10	 18	40	36	55	36	13.1	88	5.9	63.3	2.9	11.2
 2005	 11	 10	 19	0	0	0	0	13.0	85	 0.0	72.3	0.0	10.6
 2005	 11	 10	 20	0	0	0	0	12.6	85	 0.0	81.1	0.0	10.1
 2005	 11	 10	 21	0	0	0	0	12.1	85	 0.0	89.5	0.0	9.7
 2005	 11	 10	 22	0	0	0	0	11.6	85	 0.0	99.4	0.0	9.2
 2005	 11	 10	 23	0	0	0	0	11.2	85	 0.0	112.1	0.0	8.8
 2005	 11	 10	 24	0	0	0	0	10.7	85	 0.0	131.0	0.0	8.3
 2005	 11	 11	 1	0	0	0	0	10.0	85	 0.0	-162.0	0.0	7.6
 2005	 11	 11	 2	0	0	0	0	9.3	89	 0.0	-157.2	0.0	7.6
 2005	 11	 11	 3	0	0	0	0	8.6	93	 0.0	-127.4	0.0	7.5
 2005	 11	 11	 4	0	0	0	0	8.2	94	 0.0	-110.0	0.0	7.3
 2005	 11	 11	 5	0	0	0	0	7.8	92	 0.0	-97.6	0.0	6.7
 2005	 11	 11	 6	0	0	0	0	7.6	93	 0.0	-88.3	0.0	6.5
 2005	 11	 11	 7	0	0	0	0	7.3	94	 0.0	-79.5	0.0	6.4
 2005	 11	 11	 8	0	0	0	0	7.3	93	 0.0	-71.1	0.0	6.3
 2005	 11	 11	 9	85	35	216	402	8.8	88	7.1	-61.6	0.0	6.9
 2005	 11	 11	 10	245	57	472	640	11.1	71	17.0	-51.3	0.0	6.1
 2005	 11	 11	 11	389	80	674	715	13.5	58	25.5	-39.1	0.0	5.4
 2005	 11	 11	 12	493	100	815	745	15.7	49	31.8	-24.2	0.0	5.0
 2005	 11	 11	 13	538	122	875	723	17.3	47	35.2	-7.4	0.0	5.8
 2005	 11	 11	 14	536	119	873	729	18.6	41	34.9	9.5	0.0	5.0
 2005	 11	 11	 15	488	95	813	758	19.4	39	31.2	26.2	0.0	5.2
 2005	 11	 11	 16	355	98	611	616	19.4	39	24.6	40.5	0.0	5.2
 2005	 11	 11	 17	220	66	425	563	18.6	43	15.9	52.5	0.0	5.9
 2005	 11	 11	 18	68	41	162	270	17.0	47	5.7	63.1	0.0	5.5
 2005	 11	 11	 19	0	0	0	0	15.6	55	 0.0	72.2	0.0	6.6
 2005	 11	 11	 20	0	0	0	0	14.4	61	 0.0	80.5	0.0	7.0
 2005	 11	 11	 21	0	0	0	0	13.3	64	 0.0	89.3	0.0	6.6
 2005	 11	 11	 22	0	0	0	0	12.2	69	 0.0	99.2	0.0	6.6
 2005	 11	 11	 23	0	0	0	0	11.0	76	 0.0	111.5	0.0	6.9
 2005	 11	 11	 24	0	0	0	0	9.9	80	 0.0	130.4	0.0	6.6
 2005	 11	 12	 1	0	0	0	0	8.8	86	 0.0	-161.5	0.0	6.6
 2005	 11	 12	 2	0	0	0	0	7.6	89	 0.0	-157.1	0.0	6.0
 2005	 11	 12	 3	0	0	0	0	6.4	88	 0.0	-127.2	0.0	4.5
 2005	 11	 12	 4	0	0	0	0	5.7	94	 0.0	-109.4	0.0	4.8
 2005	 11	 12	 5	0	0	0	0	5.0	96	 0.0	-97.4	0.0	4.4
 2005	 11	 12	 6	0	0	0	0	4.6	95	 0.0	-88.1	0.0	3.8
 2005	 11	 12	 7	0	0	0	0	4.1	100	 0.0	-79.4	0.0	4.1
 2005	 11	 12	 8	0	0	0	0	4.0	100	 0.0	-71.0	0.0	4.0
 2005	 11	 12	 9	86	34	228	438	5.4	98	6.8	-61.5	0.0	5.1
 2005	 11	 12	 10	254	47	504	717	7.7	87	16.8	-51.2	0.0	5.7
 2005	 11	 12	 11	408	57	718	823	10.1	77	25.3	-38.6	0.0	6.2
 2005	 11	 12	 12	526	61	883	888	12.2	69	31.6	-24.2	0.0	6.6
 2005	 11	 12	 13	588	64	967	916	13.9	61	34.9	-7.4	0.0	6.4
 2005	 11	 12	 14	584	64	963	915	15.1	56	34.7	9.5	0.0	6.4
 2005	 11	 12	 15	524	56	885	910	15.7	56	31.0	26.1	0.0	7.1
 2005	 11	 12	 16	407	50	726	867	15.8	52	24.4	40.3	0.0	5.9
 2005	 11	 12	 17	241	44	488	726	15.0	51	15.7	52.4	0.0	5.1
 2005	 11	 12	 18	74	33	209	422	13.5	58	5.6	62.6	0.0	5.4
 2005	 11	 12	 19	0	0	0	0	11.8	67	 0.0	72.0	0.0	6.0
 2005	 11	 12	 20	0	0	0	0	11.0	72	 0.0	80.4	0.0	6.2
 2005	 11	 12	 21	0	0	0	0	10.2	74	 0.0	89.2	0.0	5.8
 2005	 11	 12	 22	0	0	0	0	9.3	79	 0.0	98.6	0.0	5.8
 2005	 11	 12	 23	0	0	0	0	8.5	79	 0.0	111.3	0.0	5.1
 2005	 11	 12	 24	0	0	0	0	7.6	82	 0.0	130.1	0.0	4.8
 2005	 11	 13	 1	0	0	0	0	7.1	86	 0.0	-161.3	0.0	4.9
 2005	 11	 13	 2	0	0	0	0	6.6	92	 0.0	-156.6	0.0	5.3
 2005	 11	 13	 3	0	0	0	0	6.0	96	 0.0	-127.0	0.0	5.5
 2005	 11	 13	 4	0	0	0	0	5.8	95	 0.0	-109.2	0.0	5.0
 2005	 11	 13	 5	0	0	0	0	5.5	94	 0.0	-97.3	0.0	4.5
 2005	 11	 13	 6	0	0	0	0	5.3	97	 0.0	-87.6	0.0	4.8
 2005	 11	 13	 7	0	0	0	0	5.1	100	 0.0	-79.2	0.0	5.1
 2005	 11	 13	 8	0	0	0	0	5.1	98	 0.0	-70.5	0.0	4.8
 2005	 11	 13	 9	39	39	35	0	5.8	99	6.6	-61.4	0.0	5.7
 2005	 11	 13	 10	132	118	150	49	7.3	89	16.6	-51.1	0.0	5.6
 2005	 11	 13	 11	222	192	253	69	8.8	78	25.0	-38.5	0.0	5.3
 2005	 11	 13	 12	341	263	431	150	10.6	67	31.3	-24.2	0.0	4.8
 2005	 11	 13	 13	371	292	464	138	11.9	64	34.6	-7.4	0.0	5.3
 2005	 11	 13	 14	454	238	652	384	13.3	58	34.4	9.4	0.0	5.2
 2005	 11	 13	 15	360	259	467	198	14.0	53	30.7	26.0	0.0	4.5
 2005	 11	 13	 16	306	160	461	356	14.2	54	24.2	40.2	0.0	5.1
 2005	 11	 13	 17	241	77	467	614	14.2	54	15.5	52.3	0.0	4.9
 2005	 11	 13	 18	85	37	243	508	13.3	58	5.4	62.4	0.0	5.3
 2005	 11	 13	 19	0	0	0	0	12.1	65	 0.0	71.5	0.0	5.8
 2005	 11	 13	 20	0	0	0	0	11.2	70	 0.0	80.2	0.0	6.0
 2005	 11	 13	 21	0	0	0	0	10.4	69	 0.0	89.0	0.0	5.1
