Borg El Arab
 30,915        29,5456       10            2            Azimut = 0    Elevación = 31

 y	 m	 dm	 h	G_Gh	G_Dh	G_Gk	G_Bn	 Ta	 RH	 hs	 Az	RR	 Td
 2005	 11	 26	 21	0	0	0	0	19.7	69	 0.0	90.2	0.0	13.8
 2005	 11	 26	 22	0	0	0	0	19.0	69	 0.0	99.3	0.0	13.3
 2005	 11	 26	 23	0	0	0	0	18.3	71	 0.0	114.5	0.0	12.9
 2005	 11	 26	 24	0	0	0	0	17.6	74	 0.0	155.4	0.0	12.9
 2005	 11	 27	 1	0	0	0	0	17.1	80	 0.0	-135.1	0.0	13.6
 2005	 11	 27	 2	0	0	0	0	16.6	81	 0.0	-107.4	0.0	13.3
 2005	 11	 27	 3	0	0	0	0	16.0	81	 0.0	-95.4	0.0	12.7
 2005	 11	 27	 4	0	0	0	0	15.7	78	 0.0	-87.3	0.0	11.9
 2005	 11	 27	 5	0	0	0	0	15.3	82	 0.0	-80.4	0.0	12.3
 2005	 11	 27	 6	0	0	0	0	15.1	86	 0.0	-74.0	0.0	12.7
 2005	 11	 27	 7	0	0	0	0	15.1	86	 0.0	-66.5	0.0	12.8
 2005	 11	 27	 8	69	61	86	49	16.0	80	9.0	-58.5	0.0	12.7
 2005	 11	 27	 9	185	156	221	88	17.3	72	19.4	-49.1	0.0	12.3
 2005	 11	 27	 10	289	236	340	113	18.5	68	28.2	-37.2	0.0	12.5
 2005	 11	 27	 11	359	295	417	112	19.6	67	34.7	-22.4	0.0	13.3
 2005	 11	 27	 12	369	295	445	122	20.4	67	37.9	-5.5	0.0	14.2
 2005	 11	 27	 13	371	300	430	117	20.9	68	37.2	11.5	0.0	14.8
 2005	 11	 27	 14	332	275	385	104	21.2	69	32.8	28.1	0.0	15.3
 2005	 11	 27	 15	267	211	333	131	21.2	70	25.4	41.4	0.0	15.5
 2005	 11	 27	 16	149	115	198	126	20.8	74	15.9	52.5	0.0	15.9
 2005	 11	 27	 17	19	19	16	0	19.9	70	5.1	61.5	0.0	14.3
 2005	 11	 27	 18	0	0	0	0	19.4	71	 0.0	69.3	0.0	14.0
 2005	 11	 27	 19	0	0	0	0	18.9	77	 0.0	76.2	0.0	14.8
 2005	 11	 27	 20	0	0	0	0	18.4	83	 0.0	82.6	0.0	15.6
 2005	 11	 27	 21	0	0	0	0	18.0	86	 0.0	90.1	0.0	15.6
 2005	 11	 27	 22	0	0	0	0	17.5	85	 0.0	99.1	0.0	14.9
 2005	 11	 27	 23	0	0	0	0	17.2	88	 0.0	114.2	0.0	15.1
 2005	 11	 27	 24	0	0	0	0	16.6	88	 0.0	154.6	0.0	14.6
 2005	 11	 28	 1	0	0	0	0	16.1	94	 0.0	-134.5	0.2	15.3
 2005	 11	 28	 2	0	0	0	0	15.8	98	 0.0	-107.3	0.0	15.4
 2005	 11	 28	 3	0	0	0	0	15.4	98	 0.0	-95.2	0.0	15.0
 2005	 11	 28	 4	0	0	0	0	15.1	96	 0.0	-87.2	0.1	14.6
 2005	 11	 28	 5	0	0	0	0	15.0	98	 0.0	-80.3	0.0	14.6
 2005	 11	 28	 6	0	0	0	0	14.8	98	 0.0	-73.5	0.0	14.5
 2005	 11	 28	 7	0	0	0	0	14.8	98	 0.0	-66.5	0.0	14.5
 2005	 11	 28	 8	68	57	95	71	15.8	96	8.8	-58.4	0.0	15.2
 2005	 11	 28	 9	148	140	153	24	16.9	91	19.2	-49.1	0.0	15.4
 2005	 11	 28	 10	212	202	215	21	17.6	82	28.0	-37.2	0.0	14.5
 2005	 11	 28	 11	232	225	229	12	18.2	79	34.5	-22.4	0.0	14.5
 2005	 11	 28	 12	249	241	246	13	18.7	79	37.7	-5.5	0.0	14.9
 2005	 11	 28	 13	267	255	268	20	19.1	77	37.0	11.4	0.0	14.9
 2005	 11	 28	 14	263	247	269	29	19.4	73	32.6	27.6	0.0	14.4
 2005	 11	 28	 15	164	159	162	10	19.3	74	25.3	41.3	0.0	14.6
 2005	 11	 28	 16	71	71	66	0	18.9	70	15.8	52.3	0.0	13.2
 2005	 11	 28	 17	5	5	4	0	18.3	70	5.0	61.4	0.0	12.8
 2005	 11	 28	 18	0	0	0	0	17.8	72	 0.0	69.2	0.0	12.6
 2005	 11	 28	 19	0	0	0	0	17.3	71	 0.0	76.1	0.0	12.1
 2005	 11	 28	 20	0	0	0	0	16.9	80	 0.0	82.4	0.6	13.5
 2005	 11	 28	 21	0	0	0	0	16.2	85	 0.0	89.5	1.0	13.6
 2005	 11	 28	 22	0	0	0	0	15.3	88	 0.0	98.5	3.0	13.3
 2005	 11	 28	 23	0	0	0	0	15.3	85	 0.0	113.4	0.3	12.8
 2005	 11	 28	 24	0	0	0	0	14.8	87	 0.0	154.1	0.0	12.7
 2005	 11	 29	 1	0	0	0	0	14.2	86	 0.0	-134.4	0.0	11.9
 2005	 11	 29	 2	0	0	0	0	13.6	90	 0.0	-107.1	0.0	11.9
 2005	 11	 29	 3	0	0	0	0	13.0	91	 0.0	-95.1	0.0	11.6
 2005	 11	 29	 4	0	0	0	0	12.7	91	 0.0	-87.1	0.0	11.3
 2005	 11	 29	 5	0	0	0	0	12.4	94	 0.0	-80.2	0.0	11.6
 2005	 11	 29	 6	0	0	0	0	12.2	90	 0.0	-73.4	0.0	10.6
 2005	 11	 29	 7	0	0	0	0	12.2	89	 0.0	-66.4	0.0	10.5
 2005	 11	 29	 8	66	59	82	46	13.1	85	8.6	-58.4	0.0	10.7
 2005	 11	 29	 9	175	145	211	92	14.5	80	19.0	-49.0	0.0	11.2
 2005	 11	 29	 10	253	221	289	70	15.7	70	27.8	-37.1	0.0	10.3
 2005	 11	 29	 11	330	283	377	84	16.9	68	34.3	-22.4	0.0	11.1
 2005	 11	 29	 12	375	293	455	135	17.7	65	37.5	-5.6	0.0	11.0
 2005	 11	 29	 13	391	289	482	170	18.3	63	36.9	11.4	0.0	11.2
 2005	 11	 29	 14	358	280	441	145	18.7	61	32.5	27.4	0.0	11.0
 2005	 11	 29	 15	258	208	308	118	18.7	61	25.2	41.2	0.0	11.1
 2005	 11	 29	 16	141	113	183	101	18.3	65	15.8	52.2	0.0	11.5
 2005	 11	 29	 17	16	16	13	0	17.4	66	5.0	61.2	0.0	11.0
 2005	 11	 29	 18	0	0	0	0	17.1	73	 0.0	69.0	0.0	12.3
 2005	 11	 29	 19	0	0	0	0	16.5	79	 0.0	75.6	0.0	12.9
 2005	 11	 29	 20	0	0	0	0	16.0	79	 0.0	82.3	0.0	12.4
 2005	 11	 29	 21	0	0	0	0	15.5	77	 0.0	89.3	0.0	11.4
 2005	 11	 29	 22	0	0	0	0	14.9	79	 0.0	98.2	0.0	11.4
 2005	 11	 29	 23	0	0	0	0	14.4	80	 0.0	113.1	0.0	11.0
 2005	 11	 29	 24	0	0	0	0	13.8	86	 0.0	153.2	0.0	11.5
 2005	 11	 30	 1	0	0	0	0	13.4	86	 0.0	-134.2	0.0	11.1
 2005	 11	 30	 2	0	0	0	0	12.9	89	 0.0	-106.5	0.0	11.2
 2005	 11	 30	 3	0	0	0	0	12.5	91	 0.0	-94.6	0.0	11.1
 2005	 11	 30	 4	0	0	0	0	12.3	95	 0.0	-86.6	0.0	11.5
 2005	 11	 30	 5	0	0	0	0	12.1	94	 0.0	-80.1	0.0	11.2
 2005	 11	 30	 6	0	0	0	0	12.0	98	 0.0	-73.4	0.0	11.6
 2005	 11	 30	 7	0	0	0	0	12.0	97	 0.0	-66.4	0.0	11.6
 2005	 11	 30	 8	90	49	183	283	13.3	88	8.4	-58.3	0.0	11.4
 2005	 11	 30	 9	286	68	507	678	15.7	76	18.8	-48.6	0.0	11.4
 2005	 11	 30	 10	442	69	717	804	17.7	60	27.6	-37.1	0.0	9.8
 2005	 11	 30	 11	537	103	825	773	19.4	56	34.1	-22.5	0.0	10.5
 2005	 11	 30	 12	591	146	887	734	20.7	53	37.3	-6.0	0.0	10.9
 2005	 11	 30	 13	475	257	641	364	21.3	54	36.7	11.3	0.0	11.6
 2005	 11	 30	 14	409	219	560	355	21.5	53	32.4	27.3	0.0	11.6
 2005	 11	 30	 15	277	193	360	199	21.1	52	25.1	41.1	0.0	10.9
 2005	 11	 30	 16	103	99	104	15	20.1	60	15.7	52.1	0.0	12.2
 2005	 11	 30	 17	12	12	9	0	19.0	65	4.9	61.1	0.0	12.3
 2005	 11	 30	 18	0	0	0	0	18.4	67	 0.0	68.5	0.0	12.2
 2005	 11	 30	 19	0	0	0	0	17.8	72	 0.0	75.4	0.0	12.6
 2005	 11	 30	 20	0	0	0	0	17.2	71	 0.0	82.2	0.0	11.8
 2005	 11	 30	 21	0	0	0	0	16.6	74	 0.0	89.2	0.0	12.0
 2005	 11	 30	 22	0	0	0	0	16.0	78	 0.0	98.0	0.0	12.1
 2005	 11	 30	 23	0	0	0	0	15.3	80	 0.0	112.4	0.0	11.9
 2005	 11	 30	 24	0	0	0	0	14.6	82	 0.0	152.4	0.0	11.6
 2005	 12	 1	 1	0	0	0	0	13.8	76	 0.0	-134.1	0.0	9.6
 2005	 12	 1	 2	0	0	0	0	13.0	79	 0.0	-106.4	0.0	9.3
 2005	 12	 1	 3	0	0	0	0	12.2	81	 0.0	-94.5	0.0	9.0
 2005	 12	 1	 4	0	0	0	0	11.8	87	 0.0	-86.5	0.0	9.7
 2005	 12	 1	 5	0	0	0	0	11.4	87	 0.0	-80.1	0.0	9.3
 2005	 12	 1	 6	0	0	0	0	11.1	84	 0.0	-73.3	0.0	8.5
 2005	 12	 1	 7	0	0	0	0	11.1	89	 0.0	-66.3	0.0	9.3
 2005	 12	 1	 8	79	54	140	174	12.5	82	8.3	-58.3	0.0	9.5
 2005	 12	 1	 9	223	121	337	320	14.6	76	18.7	-48.6	0.0	10.4
 2005	 12	 1	 10	351	178	498	376	16.9	68	27.5	-37.1	0.0	10.9
 2005	 12	 1	 11	446	224	615	398	18.5	56	33.9	-22.5	0.0	9.4
 2005	 12	 1	 12	494	238	695	425	19.9	53	37.1	-6.1	0.0	9.9
 2005	 12	 1	 13	478	240	653	400	20.8	50	36.6	11.2	0.0	9.9
 2005	 12	 1	 14	421	213	583	389	21.2	46	32.3	27.2	0.0	9.3
 2005	 12	 1	 15	320	156	479	388	21.2	43	25.0	40.6	0.0	8.1
 2005	 12	 1	 16	188	107	293	301	20.6	45	15.7	52.0	0.0	8.2
 2005	 12	 1	 17	23	23	20	0	19.3	49	4.9	61.0	0.0	8.3
 2005	 12	 1	 18	0	0	0	0	18.4	56	 0.0	68.4	0.0	9.5
 2005	 12	 1	 19	0	0	0	0	17.6	57	 0.0	75.3	0.0	9.0
 2005	 12	 1	 20	0	0	0	0	16.9	58	 0.0	82.0	0.0	8.6
 2005	 12	 1	 21	0	0	0	0	16.0	58	 0.0	89.0	0.0	7.8
 2005	 12	 1	 22	0	0	0	0	15.1	60	 0.0	97.4	0.0	7.4
 2005	 12	 1	 23	0	0	0	0	14.1	62	 0.0	112.1	0.0	7.0
 2005	 12	 1	 24	0	0	0	0	13.2	65	 0.0	151.5	0.0	6.7
 2005	 12	 2	 1	0	0	0	0	12.3	70	 0.0	-134.0	0.0	6.9
 2005	 12	 2	 2	0	0	0	0	11.4	73	 0.0	-106.2	0.0	6.8
 2005	 12	 2	 3	0	0	0	0	10.5	73	 0.0	-94.4	0.0	5.8
 2005	 12	 2	 4	0	0	0	0	10.0	75	 0.0	-86.4	0.0	5.8
 2005	 12	 2	 5	0	0	0	0	9.5	76	 0.0	-79.6	0.0	5.5
 2005	 12	 2	 6	0	0	0	0	9.1	79	 0.0	-73.3	0.0	5.7
 2005	 12	 2	 7	0	0	0	0	9.1	79	 0.0	-66.2	0.0	5.6
 2005	 12	 2	 8	73	59	111	102	10.3	73	8.1	-58.3	0.0	5.7
 2005	 12	 2	 9	202	154	268	151	12.2	68	18.5	-48.5	0.0	6.5
 2005	 12	 2	 10	324	190	449	292	14.3	60	27.3	-37.1	0.0	6.6
 2005	 12	 2	 11	418	238	567	324	16.1	46	33.7	-22.5	0.0	4.6
 2005	 12	 2	 12	454	264	608	317	17.3	43	37.0	-6.1	0.0	4.8
 2005	 12	 2	 13	505	216	723	488	18.4	42	36.4	11.1	0.0	5.2
 2005	 12	 2	 14	462	151	700	584	19.1	42	32.2	27.1	0.0	5.9
 2005	 12	 2	 15	355	112	570	578	19.2	41	24.9	40.5	0.0	5.8
 2005	 12	 2	 16	218	103	367	428	18.7	42	15.6	51.5	0.0	5.7
 2005	 12	 2	 17	27	27	25	0	17.3	48	4.9	60.5	0.0	6.2
 2005	 12	 2	 18	0	0	0	0	16.9	55	 0.0	68.3	0.0	7.8
 2005	 12	 2	 19	0	0	0	0	16.3	59	 0.0	75.2	0.0	8.2
 2005	 12	 2	 20	0	0	0	0	15.7	63	 0.0	81.5	0.0	8.7
 2005	 12	 2	 21	0	0	0	0	15.1	62	 0.0	88.5	0.0	7.9
 2005	 12	 2	 22	0	0	0	0	14.4	66	 0.0	97.2	0.0	8.1
 2005	 12	 2	 23	0	0	0	0	13.8	69	 0.0	111.4	0.0	8.3
 2005	 12	 2	 24	0	0	0	0	13.2	73	 0.0	150.6	0.0	8.5
 2005	 12	 3	 1	0	0	0	0	12.9	69	 0.0	-133.5	0.0	7.4
 2005	 12	 3	 2	0	0	0	0	12.6	73	 0.0	-106.1	0.0	7.9
 2005	 12	 3	 3	0	0	0	0	12.3	73	 0.0	-94.3	0.0	7.6
 2005	 12	 3	 4	0	0	0	0	12.1	74	 0.0	-86.3	0.0	7.6
 2005	 12	 3	 5	0	0	0	0	12.0	75	 0.0	-79.5	0.0	7.7
 2005	 12	 3	 6	0	0	0	0	11.9	86	 0.0	-73.2	0.0	9.6
 2005	 12	 3	 7	0	0	0	0	12.0	83	 0.0	-66.2	0.0	9.2
 2005	 12	 3	 8	91	42	206	359	13.6	78	7.9	-58.2	0.0	9.8
 2005	 12	 3	 9	255	110	420	464	16.2	66	18.3	-48.5	0.0	9.8
 2005	 12	 3	 10	307	211	398	211	17.7	53	27.1	-37.1	0.0	8.0
 2005	 12	 3	 11	446	233	614	386	19.5	46	33.6	-22.5	0.0	7.7
 2005	 12	 3	 12	600	156	902	741	21.5	44	36.8	-6.2	0.0	8.6
 2005	 12	 3	 13	526	179	772	587	22.6	40	36.3	11.0	0.0	8.2
 2005	 12	 3	 14	487	168	727	601	23.2	39	32.1	27.0	0.0	8.6
 2005	 12	 3	 15	287	178	399	259	23.0	40	24.9	40.4	0.0	8.5
 2005	 12	 3	 16	96	95	94	3	21.7	45	15.6	51.4	0.0	9.3
 2005	 12	 3	 17	10	10	7	0	20.3	50	4.9	60.4	0.0	9.7
 2005	 12	 3	 18	0	0	0	0	19.8	56	 0.0	68.2	0.0	10.9
 2005	 12	 3	 19	0	0	0	0	19.3	58	 0.0	75.1	0.0	10.8
 2005	 12	 3	 20	0	0	0	0	18.7	60	 0.0	81.4	0.0	10.7
 2005	 12	 3	 21	0	0	0	0	18.2	61	 0.0	88.3	0.0	10.7
 2005	 12	 3	 22	0	0	0	0	17.7	59	 0.0	97.0	0.0	9.6
 2005	 12	 3	 23	0	0	0	0	17.1	66	 0.0	111.1	0.0	10.7
 2005	 12	 3	 24	0	0	0	0	16.7	69	 0.0	150.1	0.0	10.9
 2005	 12	 4	 1	0	0	0	0	15.9	71	 0.0	-133.4	0.0	10.7
 2005	 12	 4	 2	0	0	0	0	15.1	78	 0.0	-105.6	0.0	11.3
 2005	 12	 4	 3	0	0	0	0	14.3	79	 0.0	-94.2	0.0	10.7
 2005	 12	 4	 4	0	0	0	0	13.8	76	 0.0	-86.3	0.0	9.6
 2005	 12	 4	 5	0	0	0	0	13.4	79	 0.0	-79.5	0.0	9.9
 2005	 12	 4	 6	0	0	0	0	13.1	84	 0.0	-73.1	0.0	10.5
 2005	 12	 4	 7	0	0	0	0	13.1	85	 0.0	-66.2	0.0	10.6
 2005	 12	 4	 8	92	56	184	264	14.7	82	7.8	-58.2	0.0	11.6
 2005	 12	 4	 9	262	118	429	465	17.2	73	18.1	-48.5	0.0	12.3
 2005	 12	 4	 10	225	194	257	70	17.8	68	26.9	-37.1	0.0	12.0
 2005	 12	 4	 11	304	267	344	66	18.8	62	33.4	-22.5	0.0	11.5
 2005	 12	 4	 12	316	270	358	77	19.4	64	36.7	-6.2	0.0	12.4
 2005	 12	 4	 13	506	239	717	452	20.8	56	36.2	10.5	0.0	11.7
 2005	 12	 4	 14	352	256	443	182	21.1	55	32.0	26.5	0.0	11.8
 2005	 12	 4	 15	256	192	327	154	21.1	55	24.8	40.3	0.0	11.7
 2005	 12	 4	 16	213	111	351	381	20.8	52	15.5	51.3	0.0	10.6
 2005	 12	 4	 17	22	22	19	0	19.7	56	4.9	60.3	0.0	10.6
 2005	 12	 4	 18	0	0	0	0	19.0	59	 0.0	68.1	0.0	10.9
 2005	 12	 4	 19	0	0	0	0	18.3	61	 0.0	74.6	0.0	10.6
 2005	 12	 4	 20	0	0	0	0	17.6	64	 0.0	81.3	0.0	10.7
 2005	 12	 4	 21	0	0	0	0	17.0	67	 0.0	88.2	0.0	10.8
 2005	 12	 4	 22	0	0	0	0	16.2	73	 0.0	96.5	0.0	11.3
 2005	 12	 4	 23	0	0	0	0	15.4	73	 0.0	110.4	0.0	10.5
 2005	 12	 4	 24	0	0	0	0	14.6	75	 0.0	149.2	0.0	10.2
 2005	 12	 5	 1	0	0	0	0	13.9	82	 0.0	-133.4	0.0	11.0
 2005	 12	 5	 2	0	0	0	0	13.4	84	 0.0	-105.4	0.0	10.7
 2005	 12	 5	 3	0	0	0	0	12.8	86	 0.0	-94.1	0.0	10.4
 2005	 12	 5	 4	0	0	0	0	12.5	86	 0.0	-86.2	0.0	10.3
 2005	 12	 5	 5	0	0	0	0	12.3	86	 0.0	-79.4	0.0	10.0
 2005	 12	 5	 6	0	0	0	0	12.1	83	 0.0	-73.1	0.0	9.4
 2005	 12	 5	 7	0	0	0	0	12.2	80	 0.0	-66.1	0.0	8.8
 2005	 12	 5	 8	95	40	224	413	13.7	73	7.6	-58.1	0.0	9.0
 2005	 12	 5	 9	272	111	455	521	15.9	62	18.0	-48.5	0.0	8.8
 2005	 12	 5	 10	207	155	259	116	16.6	63	26.8	-37.1	0.0	9.5
 2005	 12	 5	 11	560	170	847	712	18.7	56	33.2	-22.6	0.0	9.9
 2005	 12	 5	 12	627	182	937	748	20.5	51	36.5	-6.3	0.0	10.1
 2005	 12	 5	 13	272	217	326	94	20.4	49	36.0	10.4	0.0	9.3
 2005	 12	 5	 14	39	39	35	0	19.1	56	31.9	26.4	0.0	10.1
 2005	 12	 5	 15	145	144	140	3	18.6	58	24.8	40.2	0.0	10.2
 2005	 12	 5	 16	113	106	126	26	18.0	62	15.5	51.2	0.0	10.6
 2005	 12	 5	 17	33	32	38	12	17.3	67	4.9	60.2	0.0	11.1
 2005	 12	 5	 18	0	0	0	0	16.9	62	 0.0	68.0	0.0	9.6
 2005	 12	 5	 19	0	0	0	0	16.2	65	 0.0	74.5	0.0	9.7
 2005	 12	 5	 20	0	0	0	0	15.6	63	 0.0	81.2	0.0	8.7
 2005	 12	 5	 21	0	0	0	0	14.9	70	 0.0	88.1	0.0	9.6
 2005	 12	 5	 22	0	0	0	0	14.3	73	 0.0	96.3	0.0	9.5
 2005	 12	 5	 23	0	0	0	0	13.6	76	 0.0	110.1	0.0	9.5
 2005	 12	 5	 24	0	0	0	0	13.0	82	 0.0	148.3	0.0	10.0
 2005	 12	 6	 1	0	0	0	0	12.1	86	 0.0	-133.3	0.0	9.8
 2005	 12	 6	 2	0	0	0	0	11.1	91	 0.0	-105.3	0.0	9.7
 2005	 12	 6	 3	0	0	0	0	10.1	92	 0.0	-93.6	0.0	8.8
 2005	 12	 6	 4	0	0	0	0	9.6	95	 0.0	-86.1	0.0	8.7
 2005	 12	 6	 5	0	0	0	0	9.0	96	 0.0	-79.3	0.0	8.5
 2005	 12	 6	 6	0	0	0	0	8.6	96	 0.0	-73.0	0.0	8.0
 2005	 12	 6	 7	0	0	0	0	8.6	98	 0.0	-66.1	0.0	8.3
 2005	 12	 6	 8	94	37	229	437	10.2	91	7.5	-58.1	0.0	8.7
 2005	 12	 6	 9	268	55	493	696	12.7	87	17.8	-48.4	0.0	10.6
 2005	 12	 6	 10	425	67	703	797	15.3	77	26.6	-37.1	0.0	11.3
 2005	 12	 6	 11	543	75	849	857	17.5	64	33.1	-22.6	0.0	10.7
 2005	 12	 6	 12	603	77	927	886	19.2	61	36.4	-6.3	0.0	11.5
 2005	 12	 6	 13	596	76	919	887	20.3	59	35.9	10.4	0.0	12.1
 2005	 12	 6	 14	518	75	816	841	20.8	61	31.8	26.3	0.0	13.1
 2005	 12	 6	 15	390	65	657	777	20.8	61	24.7	40.1	0.0	13.0
 2005	 12	 6	 16	224	99	386	468	19.9	61	15.5	51.1	0.0	12.2
 2005	 12	 6	 17	22	22	19	0	18.2	69	4.9	60.1	0.0	12.4
 2005	 12	 6	 18	0	0	0	0	17.7	78	 0.0	67.5	0.0	13.9
 2005	 12	 6	 19	0	0	0	0	17.3	80	 0.0	74.4	0.0	13.7
 2005	 12	 6	 20	0	0	0	0	17.0	81	 0.0	81.1	0.0	13.8
 2005	 12	 6	 21	0	0	0	0	16.5	82	 0.0	87.5	0.0	13.4
 2005	 12	 6	 22	0	0	0	0	16.0	81	 0.0	96.1	0.0	12.8
 2005	 12	 6	 23	0	0	0	0	15.5	78	 0.0	109.4	0.0	11.7
 2005	 12	 6	 24	0	0	0	0	15.0	82	 0.0	147.4	0.0	12.0
 2005	 12	 7	 1	0	0	0	0	14.9	83	 0.0	-133.3	0.0	12.1
 2005	 12	 7	 2	0	0	0	0	14.7	84	 0.0	-105.2	0.1	12.1
 2005	 12	 7	 3	0	0	0	0	14.6	83	 0.0	-93.5	0.1	11.7
 2005	 12	 7	 4	0	0	0	0	14.6	79	 0.0	-86.1	0.1	11.0
 2005	 12	 7	 5	0	0	0	0	14.5	84	 0.0	-79.3	0.0	11.9
 2005	 12	 7	 6	0	0	0	0	14.5	88	 0.0	-73.0	0.0	12.6
 2005	 12	 7	 7	0	0	0	0	14.5	92	 0.0	-66.0	0.0	13.2
 2005	 12	 7	 8	12	12	10	0	14.4	97	7.3	-58.1	1.7	14.0
 2005	 12	 7	 9	38	38	33	0	14.5	96	17.7	-48.4	3.3	13.9
 2005	 12	 7	 10	64	64	57	0	14.2	99	26.5	-37.1	7.0	14.0
 2005	 12	 7	 11	76	76	68	0	15.5	98	32.9	-23.0	2.3	15.1
 2005	 12	 7	 12	77	77	69	0	16.1	90	36.3	-6.4	0.5	14.5
 2005	 12	 7	 13	71	71	63	0	16.0	93	35.8	10.3	1.3	15.0
 2005	 12	 7	 14	61	61	54	0	16.3	90	31.7	26.2	0.2	14.7
 2005	 12	 7	 15	52	52	45	0	16.4	86	24.7	39.6	0.0	14.1
 2005	 12	 7	 16	35	35	30	0	16.1	87	15.5	50.6	0.9	14.0
 2005	 12	 7	 17	5	5	3	0	15.9	88	4.9	60.0	0.7	13.9
 2005	 12	 7	 18	0	0	0	0	15.7	91	 0.0	67.4	0.3	14.3
 2005	 12	 7	 19	0	0	0	0	15.4	95	 0.0	74.3	1.1	14.6
 2005	 12	 7	 20	0	0	0	0	15.3	94	 0.0	80.6	0.3	14.3
 2005	 12	 7	 21	0	0	0	0	15.0	95	 0.0	87.4	0.4	14.2
 2005	 12	 7	 22	0	0	0	0	14.8	97	 0.0	95.5	0.1	14.3
 2005	 12	 7	 23	0	0	0	0	14.6	97	 0.0	109.2	0.2	14.1
 2005	 12	 7	 24	0	0	0	0	14.3	97	 0.0	146.5	0.6	13.8
 2005	 12	 8	 1	0	0	0	0	13.3	98	 0.0	-133.3	4.2	13.0
 2005	 12	 8	 2	0	0	0	0	13.9	98	 0.0	-105.1	0.1	13.6
 2005	 12	 8	 3	0	0	0	0	13.6	97	 0.0	-93.4	0.2	13.1
 2005	 12	 8	 4	0	0	0	0	13.3	97	 0.0	-86.0	1.0	12.8
 2005	 12	 8	 5	0	0	0	0	13.0	98	 0.0	-79.3	1.6	12.7
 2005	 12	 8	 6	0	0	0	0	13.2	97	 0.0	-72.6	0.3	12.7
 2005	 12	 8	 7	0	0	0	0	13.3	97	 0.0	-66.0	0.1	12.8
 2005	 12	 8	 8	24	24	20	0	13.7	94	7.2	-58.1	0.4	12.7
 2005	 12	 8	 9	66	66	60	0	14.4	88	17.5	-48.4	0.0	12.4
 2005	 12	 8	 10	134	134	127	0	15.4	85	26.3	-37.1	0.0	12.8
 2005	 12	 8	 11	164	164	155	0	16.1	82	32.8	-23.1	0.0	13.1
 2005	 12	 8	 12	135	135	125	0	16.5	83	36.1	-6.5	0.0	13.6
 2005	 12	 8	 13	145	145	135	0	16.8	76	35.7	10.2	0.0	12.6
 2005	 12	 8	 14	170	169	162	1	17.1	78	31.7	26.2	0.0	13.3
 2005	 12	 8	 15	105	105	98	0	17.2	75	24.6	39.5	0.0	12.8
 2005	 12	 8	 16	71	71	65	0	17.0	76	15.5	50.5	0.0	12.7
 2005	 12	 8	 17	7	7	5	0	16.3	82	4.9	59.5	0.6	13.2
 2005	 12	 8	 18	0	0	0	0	16.0	84	 0.0	67.3	0.0	13.3
 2005	 12	 8	 19	0	0	0	0	15.5	86	 0.0	74.2	0.0	13.1
 2005	 12	 8	 20	0	0	0	0	15.0	87	 0.0	80.5	0.0	12.9
 2005	 12	 8	 21	0	0	0	0	14.5	91	 0.0	87.3	0.0	13.1
 2005	 12	 8	 22	0	0	0	0	14.0	92	 0.0	95.4	0.0	12.7
 2005	 12	 8	 23	0	0	0	0	13.5	91	 0.0	108.5	0.0	12.1
 2005	 12	 8	 24	0	0	0	0	13.1	86	 0.0	145.6	0.0	10.9
 2005	 12	 9	 1	0	0	0	0	12.2	86	 0.0	-133.3	0.0	10.0
 2005	 12	 9	 2	0	0	0	0	11.4	88	 0.0	-105.1	0.0	9.6
 2005	 12	 9	 3	0	0	0	0	10.6	88	 0.0	-93.4	0.0	8.8
 2005	 12	 9	 4	0	0	0	0	10.2	88	 0.0	-85.6	0.0	8.3
 2005	 12	 9	 5	0	0	0	0	9.8	88	 0.0	-79.2	0.0	7.8
 2005	 12	 9	 6	0	0	0	0	9.5	90	 0.0	-72.5	0.0	8.0
 2005	 12	 9	 7	0	0	0	0	9.5	90	 0.0	-65.6	0.0	7.9
 2005	 12	 9	 8	87	42	204	364	10.8	82	7.0	-58.1	0.0	7.9
 2005	 12	 9	 9	259	69	475	638	13.1	76	17.4	-48.4	0.0	9.0
 2005	 12	 9	 10	430	78	712	797	15.6	61	26.2	-37.1	0.0	8.1
 2005	 12	 9	 11	530	114	830	770	17.5	55	32.7	-23.1	0.0	8.3
 2005	 12	 9	 12	502	225	721	471	18.6	48	36.0	-6.5	0.0	7.5
 2005	 12	 9	 13	361	274	447	150	18.8	48	35.6	10.1	0.0	7.7
 2005	 12	 9	 14	281	248	319	64	18.7	46	31.6	26.1	0.0	6.8
 2005	 12	 9	 15	206	180	236	62	18.1	47	24.6	39.4	0.0	6.6
 2005	 12	 9	 16	65	65	59	0	17.2	50	15.5	50.4	0.0	6.7
 2005	 12	 9	 17	4	4	3	0	15.9	55	4.9	59.5	0.0	6.8
 2005	 12	 9	 18	0	0	0	0	15.2	60	 0.0	67.2	0.0	7.6
 2005	 12	 9	 19	0	0	0	0	14.5	61	 0.0	74.1	0.0	7.1
 2005	 12	 9	 20	0	0	0	0	13.8	66	 0.0	80.4	0.0	7.6
 2005	 12	 9	 21	0	0	0	0	13.1	66	 0.0	87.2	0.0	7.0
 2005	 12	 9	 22	0	0	0	0	12.4	71	 0.0	95.2	0.0	7.4
 2005	 12	 9	 23	0	0	0	0	11.7	77	 0.0	108.3	0.0	7.8
